event_id,timestamp,player_name,player_id,team_name,event_type,x,y,period,minute
38d7eb8b-892b-4b88-a2ba-e08d3e5958b1,00:31:11.366,Julian Baumgartlinger,20037,FSV Mainz 05,Pressure,76.6,48.6,2,76
e6189253-5bb1-4e66-bd4d-4d996a11b432,00:31:12.116,Julian Baumgartlinger,20037,FSV Mainz 05,Dribbled Past,78.7,50.1,2,76
f58c0294-5e63-40b6-a748-90d279a1fdeb,00:31:12.116,Allan Saint-Maximin,3016,Hannover 96,Dribble,41.4,30.0,2,76
23664879-e3b3-4433-b4bb-7a0480541e0a,00:31:13.283,Allan Saint-Maximin,3016,Hannover 96,Pressure,45.8,38.2,2,76
4b3ced6a-48e1-43dd-89a9-c8915832f3f9,00:31:13.563,Danny Latza,8539,FSV Mainz 05,Clearance,72.8,38.8,2,76
fb2e09dd-fb7f-40ef-a103-8b6aefcd90c6,00:31:23.806,Oliver Sorg,12316,Hannover 96,Pass,50.6,0.1,2,76
c7371491-8cf0-444e-b03b-f565bd9a90e6,00:31:25.118,Salif Sané,5664,Hannover 96,Ball Receipt*,50.4,15.9,2,76
07af8499-9b9b-44af-afe7-bdcc3df73dde,00:31:26.342,Julian Baumgartlinger,20037,FSV Mainz 05,Pressure,65.1,65.4,2,76
d4a18bec-18f5-45d6-b8df-3b5a075acba5,00:31:26.693,Yoshinori Muto,6337,FSV Mainz 05,Pressure,70.5,68.0,2,76
5596620f-2ae5-4289-b292-3c25d25caa2a,00:31:27.760,Salif Sané,5664,Hannover 96,Pass,49.8,14.4,2,76
5d290d55-8b32-4baf-b628-34333424228a,00:31:28.742,Christian Schulz,400614,Hannover 96,Ball Receipt*,34.8,28.5,2,76
db46f4a8-6925-4374-88b5-d8ec74ca14a7,00:31:28.742,Christian Schulz,400614,Hannover 96,Carry,34.8,28.5,2,76
c5c0904e-25c6-43cf-b1de-60627a196abf,00:31:29.328,Christian Schulz,400614,Hannover 96,Pass,34.8,30.0,2,76
ce6f2a3e-b695-4f1a-b6dc-c6933d64e9a4,00:31:30.668,Marcelo Antônio Guedes Filho,3164,Hannover 96,Ball Receipt*,38.9,45.6,2,76
67c1a907-b6e7-4af5-8f6c-2dbbff5675f7,00:31:30.668,Marcelo Antônio Guedes Filho,3164,Hannover 96,Carry,38.9,45.6,2,76
c1b26f91-f7da-42e3-bc13-75a6afd73326,00:31:31.927,Marcelo Antônio Guedes Filho,3164,Hannover 96,Pass,40.6,47.9,2,76
2a9f2f7d-d69c-4d15-9905-75352888191d,00:31:33.578,Manuel Schmiedebach,8543,Hannover 96,Ball Receipt*,53.7,53.3,2,76
525cfa3c-ffc7-4e86-9229-8756139cbb43,00:31:33.578,Manuel Schmiedebach,8543,Hannover 96,Carry,53.7,53.3,2,76
02ae45d8-5643-4694-a156-60b1534e4f9f,00:31:38.621,Manuel Schmiedebach,8543,Hannover 96,Pass,50.1,59.9,2,76
40195ad3-8188-41e1-b88e-c2cb5f8f7cea,00:31:41.475,Artur Sobiech,11845,Hannover 96,Ball Receipt*,100.5,62.5,2,76
922f8bb8-fb80-419f-a5f2-9296bab0ad95,00:31:41.475,Artur Sobiech,11845,Hannover 96,Duel,100.7,62.5,2,76
4fa339e8-5abe-4e11-974d-ec353afc5c50,00:31:41.475,Stefan Bell,8559,FSV Mainz 05,Clearance,19.4,17.6,2,76
f3abbf1a-c183-4998-96d2-0ef9e69ef209,00:31:42.553,Hiroki Sakai,3530,Hannover 96,Foul Committed,97.9,70.7,2,76
cab3c3dd-01a5-45d4-b4ee-83e7656e56ef,00:31:42.553,Pierre Bengtsson,20871,FSV Mainz 05,Foul Won,22.2,9.4,2,76
3b8cd6a9-fc2b-487b-b755-860ad99ce26a,00:32:14.554,Loris Karius,3630,FSV Mainz 05,Pass,24.0,16.4,2,77
af208e75-525e-434c-afdd-0fa3a245168d,00:32:17.569,Yoshinori Muto,6337,FSV Mainz 05,Ball Receipt*,77.7,15.1,2,77
231a6ff8-28cb-46f6-83a4-7f3b525a13a1,00:32:17.569,Yoshinori Muto,6337,FSV Mainz 05,Duel,77.9,16.4,2,77
0d3b8e29-ab4f-4db5-b95b-b28e741a5d1e,00:32:17.569,Salif Sané,5664,Hannover 96,Pass,42.2,63.7,2,77
7b7a8bfb-0409-4597-b047-2a6abc15bac1,00:32:21.028,Kenan Karaman,8541,Hannover 96,Ball Receipt*,57.0,77.0,2,77
509fbec5-b47b-4942-bc2b-937a102a4cf6,00:32:36.953,Pierre Bengtsson,20871,FSV Mainz 05,Pass,61.1,0.1,2,77
00445ce9-77ee-497b-8eb6-928f81c5f559,00:32:38.733,Jairo Samperio Bustara,6925,FSV Mainz 05,Ball Receipt*,90.7,8.4,2,77
04577c76-e139-4c6a-85d0-18ab26a9db3e,00:32:38.733,Marcelo Antônio Guedes Filho,3164,Hannover 96,Pass,30.4,76.8,2,77
f9751c70-dbbc-4a8b-9d81-1ac0d09950ee,00:32:40.632,Hiroki Sakai,3530,Hannover 96,Pressure,30.7,71.9,2,77
ea082ca3-b37c-4eff-8aae-3457af4b7fa5,00:32:40.952,Hiroki Sakai,3530,Hannover 96,Ball Receipt*,32.0,71.2,2,77
2e4e3162-91fe-4d46-a5a6-3784c225a290,00:32:40.952,Jairo Samperio Bustara,6925,FSV Mainz 05,Ball Recovery,88.4,8.7,2,77
620a6420-15b1-4e6b-ab72-fa50b0b693fd,00:32:41.802,Kenan Karaman,8541,Hannover 96,Ball Recovery,32.2,73.2,2,77
8736641f-74a1-448f-a89f-f9c756886eff,00:32:41.802,Kenan Karaman,8541,Hannover 96,Carry,32.2,73.2,2,77
3578eadb-8944-4e5e-b5e3-fbb343d6f14f,00:32:43.911,Kenan Karaman,8541,Hannover 96,Pass,33.7,62.2,2,77
e49f9592-a2fe-46ed-bbae-49d2dcb863e7,00:32:44.711,Christian Schulz,400614,Hannover 96,Ball Receipt*,25.6,48.9,2,77
42aad889-a13c-4ea2-8319-3e2b2742ee56,00:32:44.711,Christian Schulz,400614,Hannover 96,Carry,25.6,48.9,2,77
1bd7d1cc-7856-4022-add0-6e61faa79b51,00:32:45.411,Yunus Mallı,8679,FSV Mainz 05,Pressure,88.9,30.2,2,77
319ffd7d-b289-4619-9cf3-d7eee0608224,00:32:45.501,Christian Schulz,400614,Hannover 96,Pass,26.8,47.1,2,77
a946a663-0d12-4a64-bc48-13214b07cc83,00:32:47.055,Oliver Sorg,12316,Hannover 96,Ball Receipt*,29.9,22.3,2,77
44f0c27c-4633-46e6-907b-f5dcbefd0c88,00:32:47.055,Oliver Sorg,12316,Hannover 96,Carry,29.9,22.3,2,77
44ac01ff-2e04-4762-819d-cc6aa9c87ad2,00:32:51.434,Oliver Sorg,12316,Hannover 96,Pass,33.5,24.9,2,77
c40180c5-c357-4699-ad60-515e22c4f3b6,00:32:53.683,Ron-Robert Zieler,8947,Hannover 96,Ball Receipt*,15.1,47.1,2,77
3491c474-afbd-4d64-8f0f-f1b66cb4686a,00:32:53.683,Ron-Robert Zieler,8947,Hannover 96,Carry,15.1,47.1,2,77
7cc3e7d4-babe-451b-802e-51711f0ae705,00:33:00.782,Ron-Robert Zieler,8947,Hannover 96,Pass,22.7,50.5,2,78
3188eba1-4dbb-48e2-8270-c7e87186f1cb,00:33:03.092,Pierre Bengtsson,20871,FSV Mainz 05,Pressure,38.8,20.2,2,78
420987ff-0188-469e-bec1-b4dba8337264,00:33:03.287,Artur Sobiech,11845,Hannover 96,Ball Receipt*,79.5,59.9,2,78
93f45a3a-43e1-4ede-b7cc-f1d45853d766,00:33:03.287,Artur Sobiech,11845,Hannover 96,Carry,79.5,59.9,2,78
b9c130da-0a09-49b5-8f70-c5562e3a2459,00:33:03.367,Artur Sobiech,11845,Hannover 96,Pass,78.7,59.9,2,78
48b1e69a-cb09-464e-a110-af164081b300,00:33:03.769,Manuel Schmiedebach,8543,Hannover 96,Ball Receipt*,73.9,58.9,2,78
d7d69401-799e-4314-95a2-e7af7a56de8b,00:33:03.769,Manuel Schmiedebach,8543,Hannover 96,Carry,73.9,58.9,2,78
045b0be8-df97-4591-8b81-f386e2939fda,00:33:03.916,Manuel Schmiedebach,8543,Hannover 96,Pass,73.9,59.1,2,78
7ab0dae5-bfc5-4068-bf00-703ec28b3f00,00:33:04.560,Artur Sobiech,11845,Hannover 96,Ball Receipt*,76.4,63.0,2,78
4e6c20af-3d32-47e0-970a-d70c569f1918,00:33:04.560,Artur Sobiech,11845,Hannover 96,Carry,76.4,63.0,2,78
4038b847-ac13-4746-a7f1-a869543d7378,00:33:05.136,Danny Latza,8539,FSV Mainz 05,Pressure,45.2,17.6,2,78
606ef3b3-694e-476d-a71f-65c277d2acf8,00:33:05.348,Jairo Samperio Bustara,6925,FSV Mainz 05,Pressure,42.6,14.6,2,78
a9c3fa7e-0737-43a8-950a-f5471b55d177,00:33:06.066,Artur Sobiech,11845,Hannover 96,Pass,78.2,64.0,2,78
f34429cb-e52f-431f-a6ed-d5be9edca81a,00:33:07.333,Hiroki Sakai,3530,Hannover 96,Ball Receipt*,89.0,77.0,2,78
faadf73c-0a11-4e1e-bec3-dd2db9165c1d,00:33:07.333,Hiroki Sakai,3530,Hannover 96,Carry,89.0,77.0,2,78
75c4ede3-506c-4862-bf67-23c795512c73,00:33:08.531,Hiroki Sakai,3530,Hannover 96,Pass,90.0,77.8,2,78
db7cf3ab-3934-4d6d-a904-0474ee155d66,00:33:09.529,Manuel Schmiedebach,8543,Hannover 96,Ball Receipt*,105.3,75.8,2,78
ce14b5d8-2bac-4c9c-8e4f-b48e90d496eb,00:33:41.065,Loris Karius,3630,FSV Mainz 05,Pass,16.3,13.8,2,78
31f91105-6849-489a-8123-7e9321b915e6,00:33:44.303,Yoshinori Muto,6337,FSV Mainz 05,Ball Receipt*,82.3,11.5,2,78
8c71dfbe-e483-4f42-9eae-49533278c18f,00:33:44.303,Salif Sané,5664,Hannover 96,Duel,37.8,68.4,2,78
5007e594-5d05-48e0-b7f8-2b6042a8d131,00:33:44.303,Yoshinori Muto,6337,FSV Mainz 05,Miscontrol,82.3,11.7,2,78
5e9b16e7-43fc-4a26-be0e-30a66c4f4cf1,00:33:46.843,Yoshinori Muto,6337,FSV Mainz 05,Pressure,91.2,21.7,2,78
96c8a6ee-eeb3-4882-9b6e-58d0a8a45d16,00:33:47.310,Marcelo Antônio Guedes Filho,3164,Hannover 96,Pass,23.5,55.3,2,78
220a7813-fbab-4c3b-ae15-a08d63c3901e,00:33:48.732,Yoshinori Muto,6337,FSV Mainz 05,Pressure,103.7,36.8,2,78
92e5b7c1-7cbd-469e-a82a-86a5b74702c9,00:33:48.738,Ron-Robert Zieler,8947,Hannover 96,Ball Receipt*,11.2,40.7,2,78
284f554c-0e42-4f0a-a9d6-849b39948019,00:33:48.738,Ron-Robert Zieler,8947,Hannover 96,Carry,11.2,40.7,2,78
515f4724-3e53-48b5-855d-e9b36c57c992,00:33:50.174,Ron-Robert Zieler,8947,Hannover 96,Pass,12.5,33.6,2,78
01e68c18-af07-4d3f-97d1-42fb23efce0d,00:33:53.118,Artur Sobiech,11845,Hannover 96,Ball Receipt*,48.8,12.1,2,78
75856d54-09b3-4e17-8459-7b2efbc281a4,00:33:53.118,Daniel Brosinski,8548,FSV Mainz 05,Ball Recovery,62.8,67.2,2,78
e6236a12-56f3-42c5-b99a-915f7a739f23,00:33:53.118,Daniel Brosinski,8548,FSV Mainz 05,Carry,62.8,67.2,2,78
2f9eaf85-5500-42fd-85dc-7eea97f5cd83,00:33:54.066,Daniel Brosinski,8548,FSV Mainz 05,Pass,63.4,67.0,2,78
97e9d8e0-a9d1-402c-bceb-b9f1899d4b22,00:33:55.162,Julian Baumgartlinger,20037,FSV Mainz 05,Ball Receipt*,74.9,58.5,2,78
2c666c0d-4c15-4497-8488-91acefd183e1,00:33:55.162,Julian Baumgartlinger,20037,FSV Mainz 05,Carry,74.9,58.5,2,78
ea893b4e-c0c8-43ba-a45f-7199e2c6f0bf,00:33:55.769,Christian Schulz,400614,Hannover 96,Pressure,42.2,23.6,2,78
8c363502-04eb-445f-b482-01eb2265e681,00:33:55.835,Christian Schulz,400614,Hannover 96,Dribbled Past,44.0,23.6,2,78
d183d57c-3539-4f3f-be64-2eab49b2b8eb,00:33:55.835,Julian Baumgartlinger,20037,FSV Mainz 05,Dribble,76.1,56.5,2,78
3210c190-c5e5-42a3-8dbf-e2ddd5190dbd,00:33:55.835,Julian Baumgartlinger,20037,FSV Mainz 05,Carry,76.1,56.5,2,78
d51dda07-28f1-4c45-b6dc-99227ce68d4d,00:33:59.573,Salif Sané,5664,Hannover 96,Pressure,20.2,39.7,2,78
b8f7f7ce-bfad-4e8a-a3da-1f084332a1dc,00:33:59.923,Julian Baumgartlinger,20037,FSV Mainz 05,Pass,98.9,41.1,2,78
293f282f-516c-4437-874a-fad394ff8bfc,00:34:00.213,Christian Clemens,9098,FSV Mainz 05,Ball Receipt*,105.0,52.7,2,79
a8b72ae0-bf89-480f-801b-7bf2f646fd65,00:34:00.213,Oliver Sorg,12316,Hannover 96,Block,19.2,37.4,2,79
e9998874-3796-47ad-b457-55e0faa798ac,00:34:00.936,Salif Sané,5664,Hannover 96,Ball Recovery,19.4,36.1,2,79
d2e019cb-ba44-4825-befe-b06cd3026648,00:34:00.936,Salif Sané,5664,Hannover 96,Carry,19.4,36.1,2,79
90f90189-1d4b-4c00-b481-eeec09f4673d,00:34:10.046,Salif Sané,5664,Hannover 96,Pass,62.4,52.2,2,79
5796b8de-e1f7-46d8-8a9a-32956852b296,00:34:11.474,Edgar Prib,24914,Hannover 96,Ball Receipt*,69.5,28.2,2,79
141dfd65-a635-46c3-b486-e390d8285a0a,00:34:11.474,Edgar Prib,24914,Hannover 96,Carry,69.5,28.2,2,79
a1ca9bbc-d778-4a0c-8052-441fe55a1e08,00:34:13.697,Edgar Prib,24914,Hannover 96,Pass,79.0,20.0,2,79
3642e21f-4449-47a5-9171-f8827b2762b3,00:34:15.844,Allan Saint-Maximin,3016,Hannover 96,Ball Receipt*,90.2,3.9,2,79
307ae691-fc49-499f-b28f-69e868cccf15,00:34:15.844,Allan Saint-Maximin,3016,Hannover 96,Carry,90.2,3.9,2,79
194ebfaa-94c2-4e2d-b60d-d46faaff010c,00:34:18.201,Allan Saint-Maximin,3016,Hannover 96,Shot,98.7,17.4,2,79
f798c600-ff8d-46fc-a6cf-2fc93630e36a,00:34:19.168,Loris Karius,3630,FSV Mainz 05,Goal Keeper,2.4,42.3,2,79
2e8a25a2-03a8-434b-9720-9770b7eb43c9,00:34:42.066,Loris Karius,3630,FSV Mainz 05,Pass,7.0,44.1,2,79
f613e00b-1d49-42d5-9e6b-2f00edcc86a2,00:34:45.674,Daniel Brosinski,8548,FSV Mainz 05,Ball Receipt*,68.5,67.2,2,79
9513a981-31dd-4b70-aba5-6a3b9b67ebff,00:34:45.674,Daniel Brosinski,8548,FSV Mainz 05,Pass,68.5,67.2,2,79
6fb6e46c-3fb8-4008-aac8-f8e72b022727,00:34:46.716,Christian Clemens,9098,FSV Mainz 05,Ball Receipt*,81.8,77.7,2,79
0816b15f-8a95-4b51-ad3b-e85e21c08c71,00:34:46.716,Christian Clemens,9098,FSV Mainz 05,Carry,81.8,77.7,2,79
c2ae0c16-d248-4f37-a0fe-5de7c952b594,00:34:47.083,Christian Clemens,9098,FSV Mainz 05,Miscontrol,84.8,76.7,2,79
1f8728e9-850b-46d9-ad55-57afd828d979,00:34:48.089,Oliver Sorg,12316,Hannover 96,Pass,34.8,6.0,2,79
223c44f0-c2ce-4aea-bbba-51df65df5033,00:34:49.697,Allan Saint-Maximin,3016,Hannover 96,Ball Receipt*,50.1,2.4,2,79
78503deb-a8b2-4863-a7ed-da61ea52432d,00:34:49.697,Allan Saint-Maximin,3016,Hannover 96,Carry,50.1,2.4,2,79
6e9e745c-ca80-4e76-809f-588fdbc25634,00:34:50.333,Christian Clemens,9098,FSV Mainz 05,Pressure,74.9,77.4,2,79
a983d345-9440-42f0-b43b-32b789eba1ef,00:34:53.174,Daniel Brosinski,8548,FSV Mainz 05,Pressure,76.1,75.7,2,79
d1bea3e2-b005-47fb-9c31-440b4f0629a5,00:34:53.553,Allan Saint-Maximin,3016,Hannover 96,Pass,48.1,2.1,2,79
498c78e1-b04a-4520-80ed-8f8681f8e000,00:34:54.206,Edgar Prib,24914,Hannover 96,Ball Receipt*,43.2,13.6,2,79
e01d824f-648c-4b0e-9a70-f10cae99d85c,00:34:54.206,Edgar Prib,24914,Hannover 96,Carry,43.2,13.6,2,79
c7e05d26-823d-4a47-9c71-6bee0fe6c4e8,00:34:54.288,Julian Baumgartlinger,20037,FSV Mainz 05,Pressure,71.3,64.9,2,79
b85ca5d9-7270-470e-80f1-72f9cb12d027,00:34:54.679,Edgar Prib,24914,Hannover 96,Pass,43.7,13.1,2,79
f9c8f619-6aac-4ed8-80a2-00d2df5230ea,00:34:55.987,Oliver Sorg,12316,Hannover 96,Ball Receipt*,35.3,0.9,2,79
42e7de6a-591e-4edb-aae7-547b69bd9546,00:34:55.987,Oliver Sorg,12316,Hannover 96,Carry,35.3,0.9,2,79
d0258201-ea91-41ac-ac4d-78333f82a36c,00:34:58.948,Oliver Sorg,12316,Hannover 96,Pass,37.6,9.0,2,79
4f898990-1828-4f32-8f7e-21cc63e0c715,00:35:01.652,Danny Latza,8539,FSV Mainz 05,Pressure,58.0,46.3,2,80
02f00be6-b3eb-42e0-be42-257b053fa669,00:35:01.713,Salif Sané,5664,Hannover 96,Ball Receipt*,55.7,35.4,2,80
3f2e50c9-10d4-4f25-b788-61ac90e4c3b3,00:35:01.713,Salif Sané,5664,Hannover 96,Carry,55.7,35.4,2,80
ce9065fb-7a33-49e9-baf6-3c354bd56a34,00:35:02.124,Salif Sané,5664,Hannover 96,Pass,57.0,36.9,2,80
4107831f-13c2-401d-820e-a32535730eca,00:35:03.005,Stefan Bell,8559,FSV Mainz 05,Pressure,48.0,41.7,2,80
4238fd5e-63a7-43df-bcf3-29c331921cab,00:35:03.137,Artur Sobiech,11845,Hannover 96,Ball Receipt*,69.5,39.7,2,80
5e8f2e49-6839-4123-bde9-95e6c50abd8e,00:35:03.137,Artur Sobiech,11845,Hannover 96,Carry,69.5,39.7,2,80
f63daeb1-483d-4368-a739-6db4e444b63e,00:35:03.554,Artur Sobiech,11845,Hannover 96,Pass,69.3,39.2,2,80
647a384c-addf-4d38-af68-fb204c0e5019,00:35:03.943,Julian Baumgartlinger,20037,FSV Mainz 05,Pressure,50.8,45.7,2,80
085d4e0a-bfec-4b8e-b47a-4d4ba34d9e82,00:35:04.183,Salif Sané,5664,Hannover 96,Ball Receipt*,69.3,36.4,2,80
35fcf7c1-5181-4efb-a705-e570f5fc75bf,00:35:04.183,Salif Sané,5664,Hannover 96,Carry,69.3,36.4,2,80
f2e05233-1eb9-433b-973a-e0d285601e19,00:35:04.718,Salif Sané,5664,Hannover 96,Miscontrol,72.1,38.2,2,80
732fcf08-a116-4fc0-806f-0c3f559b7384,00:35:05.348,Julian Baumgartlinger,20037,FSV Mainz 05,Pressure,45.2,37.1,2,80
1f129be7-4eb7-4d35-badc-841ffa1e0d9a,00:35:05.704,Kenan Karaman,8541,Hannover 96,Ball Recovery,76.7,44.6,2,80
25407afd-98a8-4632-aae8-70ccdd0961be,00:35:05.704,Kenan Karaman,8541,Hannover 96,Carry,76.7,44.6,2,80
d9a1de4b-5c57-4848-9b40-d37699c13e0e,00:35:05.800,Julian Baumgartlinger,20037,FSV Mainz 05,Dribbled Past,42.1,36.3,2,80
0006586e-ba16-4177-93d9-62828bf8532b,00:35:05.800,Kenan Karaman,8541,Hannover 96,Dribble,78.0,43.8,2,80
42140961-b15d-42f6-9a35-7026fd82995f,00:35:07.275,Salif Sané,5664,Hannover 96,Ball Recovery,85.9,37.9,2,80
7327660a-7b16-4861-9bca-f6848ed66462,00:35:07.275,Salif Sané,5664,Hannover 96,Carry,85.9,37.9,2,80
15fdb0ae-dbc2-467e-9112-89ba0c5348b1,00:35:07.304,Stefan Bell,8559,FSV Mainz 05,Pressure,36.0,41.7,2,80
546bf1e3-8b64-4f4a-a0da-c0df4b2eb530,00:35:09.072,Salif Sané,5664,Hannover 96,Pass,92.8,49.2,2,80
9822ab98-0563-4fa1-b611-904b0812f2b9,00:35:10.272,Manuel Schmiedebach,8543,Hannover 96,Ball Receipt*,105.1,64.8,2,80
7a2be68d-4a09-4e7e-a8a1-0d0500a15e4f,00:35:10.272,Manuel Schmiedebach,8543,Hannover 96,Carry,105.1,64.8,2,80
dad7fdd2-0b26-4ab3-9cd4-e784ad653cc7,00:35:12.388,Manuel Schmiedebach,8543,Hannover 96,Pass,112.7,63.2,2,80
44eb07ce-a009-4a8e-a858-fc26a2b88c2f,00:35:14.395,Artur Sobiech,11845,Hannover 96,Ball Receipt*,106.6,45.1,2,80
796a1b99-3f1c-4e6f-836e-431acacbc026,00:35:14.395,Niko Bungert,13319,FSV Mainz 05,Pass,10.9,31.2,2,80
6c290b10-74bc-422d-8f4b-b6e05753d0bd,00:35:17.709,Marcelo Antônio Guedes Filho,3164,Hannover 96,Pressure,62.9,73.5,2,80
0b4d0100-8706-4522-92d7-72cfeda2729f,00:35:17.869,Yoshinori Muto,6337,FSV Mainz 05,Ball Receipt*,55.7,5.4,2,80
364af962-a1ff-419e-be0c-e009e77de471,00:35:17.869,Yoshinori Muto,6337,FSV Mainz 05,Carry,55.7,5.4,2,80
52694c2e-f0e0-4b66-8c0a-d0d4ef4fe8fd,00:35:21.563,Yoshinori Muto,6337,FSV Mainz 05,Pass,50.3,11.5,2,80
630795f9-c610-4d25-b3c6-c117093ac2b3,00:35:23.228,Yunus Mallı,8679,FSV Mainz 05,Ball Receipt*,58.8,23.5,2,80
f5d00f2c-1e6e-42c4-a460-22ad59063ccf,00:35:23.228,Yunus Mallı,8679,FSV Mainz 05,Carry,58.8,23.5,2,80
6f48fe5d-8efe-4b23-a086-facd2d09abe5,00:35:24.957,Yunus Mallı,8679,FSV Mainz 05,Pass,64.4,29.4,2,80
b9f4ba55-9578-470b-84bb-f0a5a65504cd,00:35:28.869,Jairo Samperio Bustara,6925,FSV Mainz 05,Ball Receipt*,104.5,5.6,2,80
8e5c3111-cc52-4acb-9d5d-ae036822ec65,00:35:28.869,Jairo Samperio Bustara,6925,FSV Mainz 05,Carry,104.5,5.6,2,80
5221206c-3742-4acd-8728-c9778db7ce5c,00:35:34.425,Jairo Samperio Bustara,6925,FSV Mainz 05,Pass,105.8,21.5,2,80
47f11598-888c-47ef-a6db-4a42011a897c,00:35:35.269,Edgar Prib,24914,Hannover 96,Pressure,23.8,45.6,2,80
09cd7d19-8286-444f-8352-1aea7f741a9f,00:35:35.434,Yunus Mallı,8679,FSV Mainz 05,Ball Receipt*,91.5,34.2,2,80
3c6b3c3e-5a96-43ee-8f72-3321bcd04201,00:35:35.434,Yunus Mallı,8679,FSV Mainz 05,Carry,91.5,34.2,2,80
a6fef6bd-546c-4596-9834-e0dc36f78152,00:35:35.725,Edgar Prib,24914,Hannover 96,Dribbled Past,27.6,45.3,2,80
8750e229-a64e-4527-9953-ed1f3cdf227a,00:35:35.725,Yunus Mallı,8679,FSV Mainz 05,Dribble,92.5,34.8,2,80
1bb2a89d-9060-44c1-9cf1-979da281be22,00:35:35.725,Yunus Mallı,8679,FSV Mainz 05,Carry,92.5,34.8,2,80
e4b17663-42ef-486c-af5e-dce080b8c5fe,00:35:37.433,Yunus Mallı,8679,FSV Mainz 05,Shot,95.7,45.8,2,80
46367616-ef91-4c74-ac6f-0008fd3b3af0,00:35:37.615,Christian Schulz,400614,Hannover 96,Block,21.5,34.7,2,80
1d556842-51dc-44d3-8c36-276d93a4328a,00:35:37.635,Ron-Robert Zieler,8947,Hannover 96,Goal Keeper,3.2,38.6,2,80
76287fa3-d809-455c-bd27-41f58dac436e,00:35:39.799,Edgar Prib,24914,Hannover 96,Duel,31.4,39.2,2,80
8d2ee637-3113-41e9-be10-9b009e7bfbb1,00:35:39.799,Danny Latza,8539,FSV Mainz 05,Pass,88.7,40.9,2,80
a8211fda-5365-491a-ab1f-a9d9d62bbbec,00:35:41.477,Yoshinori Muto,6337,FSV Mainz 05,Ball Receipt*,94.0,41.4,2,80
03c4c6c6-c408-432c-9245-8922e71cc414,00:35:41.477,Manuel Schmiedebach,8543,Hannover 96,Ball Recovery,23.0,41.5,2,80
76b70941-df19-44f2-b123-6ce2036d043e,00:35:41.477,Manuel Schmiedebach,8543,Hannover 96,Carry,23.0,41.5,2,80
b12298d3-bc34-4c0d-b5a4-533ea46d42a1,00:35:41.597,Manuel Schmiedebach,8543,Hannover 96,Pass,23.5,42.5,2,80
5d2edddb-5763-4906-bb92-182efcc2d9bc,00:35:41.647,Edgar Prib,24914,Hannover 96,Ball Receipt*,46.8,23.4,2,80
b1f1bf8c-3126-49f7-abd8-8db9d7f2ef40,00:35:41.647,Christian Clemens,9098,FSV Mainz 05,Block,94.0,39.1,2,80
8082d8bc-a8a8-4ba2-b49c-a25bee40bbbf,00:35:44.067,Kenan Karaman,8541,Hannover 96,Ball Recovery,32.7,49.7,2,80
474fba61-740a-4e08-bd69-66eca3ef8087,00:35:44.067,Kenan Karaman,8541,Hannover 96,Carry,32.7,49.7,2,80
d88f0c64-2b11-4acb-8933-e97d95b09d13,00:35:44.951,Kenan Karaman,8541,Hannover 96,Pass,33.0,52.0,2,80
654e1b93-6b2d-4414-a91b-751fd64d01fd,00:35:46.305,Hiroki Sakai,3530,Hannover 96,Ball Receipt*,36.3,68.6,2,80
bface443-9925-46d3-bac2-0b5cf43973a5,00:37:23.747,Marcelo Antônio Guedes Filho,3164,Hannover 96,Ball Recovery,42.4,53.8,2,82
d07dfa47-4166-444a-a681-4d66d54777ea,00:37:25.646,Marcelo Antônio Guedes Filho,3164,Hannover 96,Pass,42.4,53.5,2,82
3ca2f36b-048d-47e9-aaed-8a68d6c02376,00:37:26.604,Christian Schulz,400614,Hannover 96,Ball Receipt*,43.7,42.0,2,82
aa5e13d8-bd9c-414a-bfff-3af94a046540,00:37:26.604,Christian Schulz,400614,Hannover 96,Carry,43.7,42.0,2,82
f6f35e19-a8e5-4ebb-b6cf-17f26e715bab,00:37:28.118,Christian Schulz,400614,Hannover 96,Pass,44.2,42.0,2,82
5b098298-e3f2-4096-a8ed-70286fe9e0fe,00:37:28.928,Marcelo Antônio Guedes Filho,3164,Hannover 96,Ball Receipt*,41.4,52.2,2,82
06ec1735-d7da-47bb-9d97-80f76ef89ed7,00:37:28.928,Marcelo Antônio Guedes Filho,3164,Hannover 96,Carry,41.4,52.2,2,82
e54669cc-21f1-4ad2-aec3-9e74c52b13c7,00:37:30.093,Marcelo Antônio Guedes Filho,3164,Hannover 96,Pass,44.2,55.8,2,82
c55973da-bbfe-4127-a13b-453ec19a5f1b,00:37:31.086,Hiroki Sakai,3530,Hannover 96,Ball Receipt*,55.2,73.7,2,82
15ed5f1e-231f-4a47-82db-9be81cb4819c,00:37:31.086,Hiroki Sakai,3530,Hannover 96,Carry,55.2,73.7,2,82
bac6e9ff-2f4c-4de1-9d99-b1b4d5e4e7f8,00:37:32.722,Hiroki Sakai,3530,Hannover 96,Pass,56.0,72.7,2,82
c635f433-79ef-4315-a4aa-191aa2e2b87d,00:37:33.784,Marcelo Antônio Guedes Filho,3164,Hannover 96,Ball Receipt*,47.5,63.7,2,82
26eeff92-2724-472e-9d30-54b8e0b24496,00:37:33.784,Marcelo Antônio Guedes Filho,3164,Hannover 96,Carry,47.5,63.7,2,82
a2a234e1-b005-44c2-802b-d57c4c2a68d0,00:37:34.836,Marcelo Antônio Guedes Filho,3164,Hannover 96,Pass,48.8,63.2,2,82
